259,80074581,15:50:38,2020-02-13,0.9,6087.0,19107.6,68.12,68.23,1.11
260,71477357,15:52:11,2020-02-13,4.5,685.0,6829.7,60.87,66.57,37.91
261,71477358,15:55:17,2020-02-13,4.7,661.0,5708.0,61.8,67.97,54.71
262,71438771,15:57:07,2020-02-13,7.3,1291.0,3715.5,62.27,67.22,17.13
263,80074580,16:09:20,2020-02-13,6.7,1797.0,14289.4,64.91,68.25,60.92
264,71477358,16:10:17,2020-02-13,34.7,1254.0,5708.2,44.56,68.65,54.71
265,80092945,16:13:26,2020-02-13,73.2,3442.0,21146.6,45.75,65.54,182.31
266,80074581,16:20:38,2020-02-13,429497000.0,6140.0,19110.7,66.29,66.2,1.11
267,71438771,16:27:07,2020-02-13,5.1,1277.0,3716.1,61.53,65.26,17.13
268,80092948,16:33:46,2020-02-13,13.6,5748.0,64577.1,63.87,65.98,122.36
269,80074581,16:35:38,2020-02-13,429497000.0,5445.0,19112.2,65.41,65.11,1.11
270,71477357,16:37:11,2020-02-13,3.9,648.0,6830.2,59.83,64.95,37.92
271,80074580,16:39:20,2020-02-13,9.8,1955.0,14290.3,60.3,64.5,60.93
272,71477358,16:40:17,2020-02-13,2.6,573.0,5708.6,60.67,64.94,54.72
273,80074580,16:54:20,2020-02-13,12.1,1861.0,14290.8,60.68,66.26,60.93
274,80092945,16:58:26,2020-02-13,16.6,2587.0,21148.7,57.89,63.49,182.34
275,80074581,17:05:38,2020-02-13,429497000.0,5625.0,19115.0,65.92,65.84,1.11
276,71438771,17:12:07,2020-02-13,5.5,1212.0,3717.1,60.9,64.87,17.13
277,80074581,17:20:38,2020-02-13,0.3,5101.0,19116.4,65.08,65.16,1.11
278,71477357,17:22:11,2020-02-13,12.1,1030.0,6830.8,52.83,64.05,37.92
279,80074580,17:24:20,2020-02-13,15.2,1988.0,14291.8,57.66,64.66,60.93
280,71477358,17:25:16,2020-02-13,3.7,598.0,5709.1,59.42,64.8,54.72
281,80092945,17:28:25,2020-02-13,62.2,5037.0,21150.4,49.89,61.75,182.35
282,71438771,17:42:07,2020-02-13,7.1,1144.0,3717.7,55.13,61.07,17.14
283,80092945,17:43:25,2020-02-13,22.5,5292.0,21151.7,56.59,60.28,182.36
284,80074581,17:50:38,2020-02-13,1.3,4857.0,19118.9,61.91,62.13,1.11
285,71477357,17:52:11,2020-02-13,5.9,1373.0,6831.5,56.92,60.83,37.93
286,71477358,17:55:16,2020-02-13,31.6,1332.0,5709.4,40.76,61.91,54.72
287,71438771,17:57:07,2020-02-13,5.0,1132.0,3718.0,57.87,60.81,17.14
288,80092948,18:03:46,2020-02-13,22.6,5348.0,64586.2,56.74,60.44,122.4
